number,weather_main,weather_description,weather_id,weather_icon,position_lat,position_long,temperature,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_deg,clouds_all,last_update,sys_type,sys_id,sys_country,sys_sunrise,sys_sunset,timezone,id,name,cod
780,Clouds,"broken clouds",803,04d,53.344,-6.2672,281.96,278.08,281.26,282.58,1021,72,10000,8.75,220,75,"2024-03-21 07:30:42",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
781,Clouds,"broken clouds",803,04d,53.344,-6.2672,282.67,279.01,281.51,283.85,1021,65,10000,8.75,220,75,"2024-03-21 07:59:24",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
782,Clouds,"broken clouds",803,04d,53.344,-6.2672,283.56,282.14,282.37,284.4,1020,57,10000,8.75,220,75,"2024-03-21 08:32:01",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
783,Rain,"light rain",500,10d,53.344,-6.2672,284.14,282.78,282.51,285.51,1020,57,10000,9.77,230,75,"2024-03-21 09:01:42",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
784,Clouds,"broken clouds",803,04d,53.344,-6.2672,284.05,282.76,282.51,285.03,1020,60,10000,9.77,230,75,"2024-03-21 09:28:12",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
785,Clouds,"broken clouds",803,04d,53.344,-6.2672,284.61,283.46,283.08,285.51,1019,63,10000,10.29,230,75,"2024-03-21 09:58:45",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
786,Clouds,"broken clouds",803,04d,53.344,-6.2672,284.9,283.83,283.51,286.07,1020,65,10000,10.8,230,75,"2024-03-21 10:28:27",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
787,Clouds,"broken clouds",803,04d,53.344,-6.2672,285.12,284.17,283.51,286.07,1019,69,10000,10.29,220,75,"2024-03-21 10:59:53",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
788,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.04,285.26,284.51,287.18,1019,72,10000,7.2,230,75,"2024-03-21 11:31:01",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
789,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.21,285.43,284.68,287.18,1019,71,10000,11.83,210,75,"2024-03-21 11:58:49",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
790,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.83,286.19,285.68,287.73,1019,74,10000,11.32,210,75,"2024-03-21 12:29:41",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
791,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.47,285.82,285.14,287.73,1019,75,10000,10.8,230,75,"2024-03-21 13:01:01",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
792,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.43,285.82,285.14,287.73,1019,77,10000,10.29,230,75,"2024-03-21 13:31:15",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
793,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.59,286.05,285.14,287.73,1019,79,10000,10.29,230,75,"2024-03-21 13:59:59",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
794,Clouds,"broken clouds",803,04d,53.344,-6.2672,287.35,286.89,286.41,288.29,1018,79,10000,10.8,230,75,"2024-03-21 14:30:01",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
795,Clouds,"broken clouds",803,04d,53.344,-6.2672,287.61,287.17,286.41,288.85,1018,79,10000,9.77,230,75,"2024-03-21 15:01:11",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
796,Clouds,"broken clouds",803,04d,53.344,-6.2672,287.65,287.22,286.51,288.85,1018,79,10000,9.77,230,75,"2024-03-21 15:28:32",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
797,Clouds,"broken clouds",803,04d,53.344,-6.2672,287.26,286.84,286.51,288.48,1018,81,10000,8.75,230,75,"2024-03-21 16:02:52",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
798,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.95,286.53,286.41,287.92,1018,82,10000,8.75,220,75,"2024-03-21 16:32:00",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
799,Drizzle,drizzle,301,09d,53.344,-6.2672,286.45,286.08,285.51,287.37,1017,86,8000,8.23,230,75,"2024-03-21 17:02:01",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
800,Drizzle,drizzle,301,09d,53.344,-6.2672,286.13,285.81,285.51,287.02,1017,89,6000,7.72,230,75,"2024-03-21 17:31:45",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
801,Drizzle,drizzle,301,09d,53.344,-6.2672,286.05,285.75,285.3,287.02,1018,90,2700,3.6,220,75,"2024-03-21 18:00:11",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
802,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.06,285.78,285.3,286.62,1017,91,2400,6.69,240,75,"2024-03-21 18:28:52",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
803,Clouds,"broken clouds",803,04n,53.344,-6.2672,286.02,285.74,285.3,286.62,1017,91,10000,6.69,240,75,"2024-03-21 18:59:01",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
804,Drizzle,"light intensity drizzle",300,09n,53.344,-6.2672,285.43,285.06,284.75,286.26,1018,90,10000,7.72,250,75,"2024-03-21 19:31:05",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
805,Rain,"light rain",500,10n,53.344,-6.2672,285.1,284.7,284.51,286.47,1018,90,8000,7.72,260,75,"2024-03-21 19:58:06",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
806,Drizzle,"light intensity drizzle",300,09n,53.344,-6.2672,283.92,283.32,283.08,284.8,1018,87,10000,8.23,270,75,"2024-03-21 20:30:14",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
807,Clouds,"broken clouds",803,04n,53.344,-6.2672,283.43,282.79,283.08,283.92,1018,87,10000,7.2,260,75,"2024-03-21 21:01:57",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
808,Clouds,"broken clouds",803,04n,53.344,-6.2672,283.45,282.76,283.08,283.92,1018,85,10000,6.69,250,75,"2024-03-21 21:29:13",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
809,Rain,"light rain",500,10n,53.344,-6.2672,283.62,282.89,283.08,284.4,1018,83,10000,6.69,250,75,"2024-03-21 21:58:48",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
810,Rain,"light rain",500,10n,53.344,-6.2672,283.59,282.86,282.68,284.4,1018,83,10000,6.69,240,75,"2024-03-21 22:31:01",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
811,Rain,"light rain",500,10n,53.344,-6.2672,283.31,282.57,282.51,284.4,1018,84,10000,4.63,240,75,"2024-03-21 23:03:06",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
812,Clouds,"broken clouds",803,04n,53.344,-6.2672,283.08,280.09,282.51,283.85,1018,86,10000,6.69,260,75,"2024-03-21 23:30:01",2,2016139,IE,"2024-03-21 06:24:19","2024-03-21 18:39:54",0,2964574,Dublin,200
813,Clouds,"broken clouds",803,04n,53.344,-6.2672,282.8,279.58,282.51,283.48,1018,88,10000,7.2,260,75,"2024-03-21 23:55:59",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
814,Clouds,"broken clouds",803,04n,53.344,-6.2672,282.8,279.58,282.51,283.69,1018,88,10000,7.2,250,75,"2024-03-22 00:29:55",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
815,Clouds,"broken clouds",803,04n,53.344,-6.2672,282.42,278.81,281.97,283.48,1018,88,10000,8.23,260,75,"2024-03-22 01:00:28",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
816,Clouds,"broken clouds",803,04n,53.344,-6.2672,282.26,278.74,281.97,282.92,1018,85,10000,7.72,270,75,"2024-03-22 01:31:16",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
817,Clouds,"broken clouds",803,04n,53.344,-6.2672,282,278.4,281.42,282.68,1018,85,10000,7.72,250,75,"2024-03-22 01:58:34",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
818,Clouds,"broken clouds",803,04n,53.344,-6.2672,281.72,278.52,281.41,282.58,1018,86,10000,6.17,270,75,"2024-03-22 02:29:07",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
819,Clouds,"broken clouds",803,04n,53.344,-6.2672,281.34,278.03,280.86,282.02,1018,86,9000,6.17,270,75,"2024-03-22 03:02:48",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
820,Clouds,"broken clouds",803,04n,53.344,-6.2672,280.96,276.91,280.14,282.02,1018,87,10000,8.23,250,75,"2024-03-22 03:28:08",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
821,Clouds,"scattered clouds",802,03n,53.344,-6.2672,280.55,277.03,280.14,281.47,1018,85,10000,6.17,260,40,"2024-03-22 04:01:02",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
822,Clouds,"scattered clouds",802,03n,53.344,-6.2672,280.58,276.56,280.14,281.47,1018,84,10000,7.72,250,40,"2024-03-22 04:29:00",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
823,Clouds,"scattered clouds",802,03n,53.344,-6.2672,280.53,276.82,280.3,280.69,1018,85,10000,6.69,260,40,"2024-03-22 05:00:22",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
824,Clouds,"scattered clouds",802,03n,53.344,-6.2672,279.98,276.12,279.51,280.91,1018,86,10000,6.69,260,40,"2024-03-22 05:32:01",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
825,Clear,"clear sky",800,01n,53.344,-6.2672,279.72,275.78,279.03,280.91,1018,84,10000,6.71,260,0,"2024-03-22 06:02:56",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
826,Clouds,"few clouds",801,02d,53.344,-6.2672,279.76,275.35,279.03,280.51,1019,84,10000,8.23,250,20,"2024-03-22 06:32:59",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
827,Clouds,"few clouds",801,02d,53.344,-6.2672,279.64,276.07,279.03,280.51,1019,84,10000,5.66,260,20,"2024-03-22 07:01:33",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
828,Clouds,"few clouds",801,02d,53.344,-6.2672,279.49,275.32,278.47,280.7,1019,85,10000,7.2,260,20,"2024-03-22 07:28:45",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
829,Clouds,"few clouds",801,02d,53.344,-6.2672,279.83,275.76,278.68,281.26,1019,83,10000,7.2,260,20,"2024-03-22 07:58:46",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
830,Clouds,"few clouds",801,02d,53.344,-6.2672,280.39,276.02,279.03,281.81,1019,81,10000,8.75,260,20,"2024-03-22 08:30:55",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
831,Clouds,"few clouds",801,02d,53.344,-6.2672,280.98,276.94,280.14,282.37,1019,78,10000,8.23,260,20,"2024-03-22 09:00:03",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
832,Clouds,"few clouds",801,02d,53.344,-6.2672,281.65,277.81,280.14,283.08,1019,73,10000,8.23,270,20,"2024-03-22 09:31:03",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
833,Clouds,"few clouds",801,02d,53.344,-6.2672,281.84,277.68,281.25,283.48,1019,71,10000,9.77,270,20,"2024-03-22 10:00:12",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
834,Clouds,"few clouds",801,02d,53.344,-6.2672,282.27,278.36,281.25,283.64,1019,66,10000,9.26,270,20,"2024-03-22 10:30:03",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
835,Clouds,"few clouds",801,02d,53.344,-6.2672,282.99,279.09,282.36,284.04,1019,62,10000,10.29,270,20,"2024-03-22 11:00:09",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
836,Clouds,"few clouds",801,02d,53.344,-6.2672,283.32,281.96,282.36,284.24,1019,60,10000,9.77,270,20,"2024-03-22 11:31:01",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
837,Clouds,"few clouds",801,02d,53.344,-6.2672,283.74,282.34,283.08,284.58,1018,57,10000,10.29,280,20,"2024-03-22 12:01:35",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
838,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.01,282.72,283.08,284.75,1018,60,10000,11.32,280,40,"2024-03-22 12:32:12",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
839,Clouds,"scattered clouds",802,03d,53.344,-6.2672,283.95,282.63,283.47,284.8,1018,59,10000,11.83,270,40,"2024-03-22 12:59:20",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
840,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.44,283.14,283.47,285.14,1017,58,10000,11.62,270,40,"2024-03-22 13:32:00",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
841,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.41,283.16,283.51,285.14,1017,60,10000,10.8,270,40,"2024-03-22 14:03:01",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
842,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.02,282.73,283.08,284.59,1017,60,10000,10.29,270,40,"2024-03-22 14:31:26",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
843,Clouds,"broken clouds",803,04d,53.344,-6.2672,282.91,278.78,281.42,284.59,1017,66,10000,11.32,300,75,"2024-03-22 14:58:57",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
844,Clouds,"scattered clouds",802,03d,53.344,-6.2672,281.99,277.25,279.59,283.64,1017,69,10000,12.86,270,40,"2024-03-22 15:32:01",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
845,Clouds,"scattered clouds",802,03d,53.344,-6.2672,281.69,277.6,280.51,283.08,1017,73,10000,9.26,280,40,"2024-03-22 15:59:04",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
846,Clouds,"few clouds",801,02d,53.344,-6.2672,282.21,278.28,280.7,283.64,1016,68,10000,9.26,260,20,"2024-03-22 16:33:01",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
847,Clouds,"scattered clouds",802,03d,53.344,-6.2672,282.62,278.39,281.26,283.08,1016,64,10000,11.32,270,40,"2024-03-22 17:01:01",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
848,Clouds,"scattered clouds",802,03d,53.344,-6.2672,282.3,277.99,280.91,283.64,1016,64,10000,11.18,270,40,"2024-03-22 17:28:54",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
849,Clouds,"broken clouds",803,04d,53.344,-6.2672,281.35,276.72,279.24,282.36,1016,69,10000,11.18,270,75,"2024-03-22 18:00:41",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
850,Clouds,"scattered clouds",802,03d,53.344,-6.2672,280.2,275.27,279.2,280.69,1016,76,10000,10.8,270,40,"2024-03-22 18:30:13",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
851,Clouds,"scattered clouds",802,03n,53.344,-6.2672,279.66,275.71,278.64,280.51,1017,75,10000,6.69,270,40,"2024-03-22 19:01:46",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
852,Clouds,"few clouds",801,02n,53.344,-6.2672,279.19,274.93,277.68,280.51,1017,77,10000,7.2,280,20,"2024-03-22 19:28:18",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
853,Clouds,"few clouds",801,02n,53.344,-6.2672,279.13,274.85,278.47,279.96,1016,77,10000,7.2,260,20,"2024-03-22 20:00:32",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
854,Clouds,"few clouds",801,02n,53.344,-6.2672,278.59,274.16,277.68,279.24,1016,82,10000,7.2,260,20,"2024-03-22 20:31:15",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
855,Clouds,"few clouds",801,02n,53.344,-6.2672,278.63,275.27,278.08,279.4,1016,80,10000,4.63,250,20,"2024-03-22 21:00:03",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
856,Clouds,"few clouds",801,02n,53.344,-6.2672,278.37,273.54,277.68,278.92,1016,80,10000,8.23,250,20,"2024-03-22 21:33:00",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
857,Clouds,"scattered clouds",802,03n,53.344,-6.2672,278.37,274.05,277.36,279.4,1016,79,10000,6.71,260,40,"2024-03-22 22:00:04",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
858,Clouds,"scattered clouds",802,03n,53.344,-6.2672,278.01,273.23,277.36,278.85,1016,81,10000,7.72,250,40,"2024-03-22 22:32:38",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
859,Clouds,"few clouds",801,02n,53.344,-6.2672,277.88,274.33,277.36,278.69,1015,82,10000,4.63,250,20,"2024-03-22 23:01:42",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
860,Clouds,"broken clouds",803,04n,53.344,-6.2672,278.01,272.91,277.36,278.85,1015,80,10000,8.75,240,75,"2024-03-22 23:31:51",2,2016139,IE,"2024-03-22 06:21:53","2024-03-22 18:41:43",0,2964574,Dublin,200
861,Clouds,"scattered clouds",802,03n,53.344,-6.2672,277.92,272.79,277.36,278.85,1015,81,10000,8.75,240,40,"2024-03-22 23:59:43",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
862,Clouds,"broken clouds",803,04n,53.344,-6.2672,277.8,272.96,277.22,278.85,1015,81,10000,7.72,240,75,"2024-03-23 00:32:00",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
863,Clouds,"scattered clouds",802,03n,53.344,-6.2672,277.68,273.59,276.51,278.85,1015,82,10000,5.66,250,40,"2024-03-23 01:00:01",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
864,Clouds,"scattered clouds",802,03n,53.344,-6.2672,277.49,272.56,276.68,278.13,1015,84,10000,7.72,250,40,"2024-03-23 01:30:57",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
865,Clouds,"broken clouds",803,04n,53.344,-6.2672,277.75,272.57,276.97,278.85,1015,82,10000,8.75,260,75,"2024-03-23 02:00:14",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
866,Clouds,"broken clouds",803,04n,53.344,-6.2672,277.8,272.79,276.68,278.85,1015,82,10000,8.23,240,75,"2024-03-23 02:28:39",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
867,Clouds,"few clouds",801,02n,53.344,-6.2672,277.93,273.7,277.36,278.85,1014,82,10000,6.17,260,20,"2024-03-23 03:00:53",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
868,Clouds,"broken clouds",803,04n,53.344,-6.2672,277.92,272.95,277.36,278.85,1014,82,10000,8.23,240,75,"2024-03-23 03:30:54",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
869,Clouds,"broken clouds",803,04n,53.344,-6.2672,278.14,273.96,277.51,278.85,1014,82,10000,6.17,260,75,"2024-03-23 04:03:13",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
870,Clouds,"broken clouds",803,04n,53.344,-6.2672,278.01,273.23,277.51,278.85,1013,82,10000,7.72,240,75,"2024-03-23 04:30:02",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
871,Clouds,"broken clouds",803,04n,53.344,-6.2672,278.06,273.86,277.51,278.85,1013,81,10000,6.17,250,75,"2024-03-23 05:03:14",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
872,Clouds,"broken clouds",803,04n,53.344,-6.2672,277.97,273.02,277.51,278.85,1013,82,10000,8.23,250,75,"2024-03-23 05:31:25",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
873,Rain,"light intensity shower rain",520,09n,53.344,-6.2672,278.04,273.45,277.51,278.69,1012,83,10000,7.2,260,75,"2024-03-23 06:02:15",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
874,Clouds,"scattered clouds",802,03d,53.344,-6.2672,278.01,273.07,277.51,278.69,1012,85,10000,8.23,240,40,"2024-03-23 06:33:14",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
875,Clouds,"broken clouds",803,04d,53.344,-6.2672,278.06,274.31,277.51,278.85,1012,83,10000,5.14,250,75,"2024-03-23 07:01:27",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
876,Clouds,"broken clouds",803,04d,53.344,-6.2672,277.95,273.16,277.51,278.69,1012,86,10000,7.72,250,75,"2024-03-23 07:32:50",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
877,Rain,"light intensity shower rain",520,09d,53.344,-6.2672,278.4,274.5,277.51,279.4,1012,83,10000,5.66,260,75,"2024-03-23 08:01:37",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
878,Rain,"light rain",500,10d,53.344,-6.2672,278.25,273.22,277.36,279.4,1012,84,10000,8.75,260,40,"2024-03-23 08:33:00",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
879,Clouds,"broken clouds",803,04d,53.344,-6.2672,278.35,273.85,277.36,279.4,1012,86,8000,7.2,270,75,"2024-03-23 09:03:15",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
880,Clouds,"broken clouds",803,04d,53.344,-6.2672,278.72,273.99,277.36,279.96,1011,85,10000,8.23,270,75,"2024-03-23 09:33:15",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
881,Clouds,"scattered clouds",802,03d,53.344,-6.2672,279.21,274.63,278.47,280.86,1012,84,10000,8.23,260,40,"2024-03-23 09:58:44",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
882,Clouds,"scattered clouds",802,03d,53.344,-6.2672,278.88,273.63,277.68,280.3,1012,86,10000,10.29,270,40,"2024-03-23 10:28:28",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
883,Clouds,"scattered clouds",802,03d,53.344,-6.2672,280.26,275.59,279.51,280.7,1012,79,10000,9.77,280,40,"2024-03-23 11:01:52",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
884,Clouds,"broken clouds",803,04d,53.344,-6.2672,280.79,276.05,280.14,281.47,1011,73,10000,10.8,270,75,"2024-03-23 11:33:16",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
885,Clouds,"scattered clouds",802,03d,53.344,-6.2672,280.97,275.87,280.14,281.97,1011,72,10000,12.86,280,40,"2024-03-23 12:02:13",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
886,Clouds,"scattered clouds",802,03d,53.344,-6.2672,281.41,276.56,280.14,282.52,1012,72,10000,12.35,270,40,"2024-03-23 12:28:42",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
887,Clouds,"scattered clouds",802,03d,53.344,-6.2672,282.41,277.64,281.25,283.64,1011,68,10000,13.89,280,40,"2024-03-23 13:03:01",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
888,Clouds,"broken clouds",803,04d,53.344,-6.2672,282.37,277.59,281.25,283.64,1012,67,10000,13.86,280,75,"2024-03-23 13:32:03",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
889,Clouds,"few clouds",801,02d,53.344,-6.2672,282.04,277.51,281.14,283.64,1012,68,10000,11.83,280,20,"2024-03-23 14:00:18",2,2016139,IE,"2024-03-23 06:19:27","2024-03-23 18:43:31",0,2964574,Dublin,200
